x,y,z,px,py,pz,pw,u
0.18843,0.20530,0.39018,0.99974,0.00956,0.02072,0.00189,17.90000
0.18843,0.20530,0.39038,0.99974,0.00956,0.02072,0.00189,18.10000
0.18843,0.20530,0.39058,0.99974,0.00956,0.02072,0.00189,18.30000
0.18843,0.20530,0.39078,0.99974,0.00956,0.02072,0.00189,18.50000
0.18843,0.20530,0.39098,0.99974,0.00956,0.02072,0.00189,18.70000
0.18843,0.20530,0.39118,0.99974,0.00956,0.02072,0.00189,18.90000
0.18843,0.20530,0.39138,0.99974,0.00956,0.02072,0.00189,19.10000
0.18843,0.20530,0.39158,0.99974,0.00956,0.02072,0.00189,19.30000
0.18843,0.20530,0.39178,0.99974,0.00956,0.02072,0.00189,19.50000
0.18843,0.20530,0.39198,0.99974,0.00956,0.02072,0.00189,19.70000
0.18843,0.20530,0.39218,0.99974,0.00956,0.02072,0.00189,19.90000
0.18843,0.20530,0.39238,0.99974,0.00956,0.02072,0.00189,20.10000
0.18843,0.20530,0.39258,0.99974,0.00956,0.02072,0.00189,20.30000
0.18843,0.20530,0.39278,0.99974,0.00956,0.02072,0.00189,20.50000
0.18843,0.20530,0.39298,0.99974,0.00956,0.02072,0.00189,20.70000
0.18843,0.20530,0.39318,0.99974,0.00956,0.02072,0.00189,20.90000
0.18843,0.20530,0.39338,0.99974,0.00956,0.02072,0.00189,21.10000
0.18843,0.20530,0.39358,0.99974,0.00956,0.02072,0.00189,21.30000
0.18843,0.20530,0.39378,0.99974,0.00956,0.02072,0.00189,21.50000
0.18843,0.20530,0.39398,0.99974,0.00956,0.02072,0.00189,21.70000
0.18843,0.20530,0.39418,0.99974,0.00956,0.02072,0.00189,21.90000
0.18843,0.20530,0.39438,0.99974,0.00956,0.02072,0.00189,22.10000
0.18843,0.20530,0.39458,0.99974,0.00956,0.02072,0.00189,22.30000
0.18843,0.20530,0.39478,0.99974,0.00956,0.02072,0.00189,22.50000
0.18843,0.20530,0.39498,0.99974,0.00956,0.02072,0.00189,22.70000
0.18843,0.20530,0.39518,0.99974,0.00956,0.02072,0.00189,22.90000
0.18843,0.20530,0.39538,0.99974,0.00956,0.02072,0.00189,23.10000
0.18843,0.20530,0.39558,0.99974,0.00956,0.02072,0.00189,23.30000
0.18843,0.20530,0.39578,0.99974,0.00956,0.02072,0.00189,23.50000
0.18843,0.20530,0.39598,0.99974,0.00956,0.02072,0.00189,23.70000
0.18843,0.20530,0.39618,0.99974,0.00956,0.02072,0.00189,23.90000
0.18843,0.20530,0.39638,0.99974,0.00956,0.02072,0.00189,24.10000
0.18843,0.20530,0.39658,0.99974,0.00956,0.02072,0.00189,24.30000
0.18843,0.20530,0.39678,0.99974,0.00956,0.02072,0.00189,24.50000
0.18843,0.20530,0.39698,0.99974,0.00956,0.02072,0.00189,24.70000
0.18843,0.20530,0.39718,0.99974,0.00956,0.02072,0.00189,24.90000
0.18843,0.20530,0.39738,0.99974,0.00956,0.02072,0.00189,25.10000
0.18843,0.20530,0.39758,0.99974,0.00956,0.02072,0.00189,25.30000
0.18843,0.20530,0.39778,0.99974,0.00956,0.02072,0.00189,25.50000
0.18843,0.20530,0.39798,0.99974,0.00956,0.02072,0.00189,25.70000
0.18843,0.20530,0.39818,0.99974,0.00956,0.02072,0.00189,25.90000
0.18843,0.20530,0.39838,0.99974,0.00956,0.02072,0.00189,26.10000
0.18843,0.20530,0.39858,0.99974,0.00956,0.02072,0.00189,26.30000
0.18843,0.20530,0.39878,0.99974,0.00956,0.02072,0.00189,26.50000
0.18843,0.20530,0.39898,0.99974,0.00956,0.02072,0.00189,26.70000
0.18843,0.20530,0.39918,0.99974,0.00956,0.02072,0.00189,26.90000
0.18843,0.20530,0.39938,0.99974,0.00956,0.02072,0.00189,27.10000
0.18843,0.20530,0.39958,0.99974,0.00956,0.02072,0.00189,27.30000
0.18843,0.20530,0.39978,0.99974,0.00956,0.02072,0.00189,27.50000
0.18843,0.20530,0.39998,0.99974,0.00956,0.02072,0.00189,27.70000
0.18843,0.20530,0.40018,0.99974,0.00956,0.02072,0.00189,27.90000
0.18843,0.20530,0.40038,0.99974,0.00956,0.02072,0.00189,28.10000
0.18843,0.20530,0.40058,0.99974,0.00956,0.02072,0.00189,28.30000
0.18843,0.20530,0.40078,0.99974,0.00956,0.02072,0.00189,28.50000
0.18843,0.20530,0.40098,0.99974,0.00956,0.02072,0.00189,28.70000
0.18843,0.20530,0.40118,0.99974,0.00956,0.02072,0.00189,28.90000
0.18843,0.20530,0.40138,0.99974,0.00956,0.02072,0.00189,29.10000
0.18843,0.20530,0.40158,0.99974,0.00956,0.02072,0.00189,29.30000
0.18843,0.20530,0.40178,0.99974,0.00956,0.02072,0.00189,29.50000
0.18843,0.20530,0.40198,0.99974,0.00956,0.02072,0.00189,29.70000
0.18843,0.20530,0.40218,0.99974,0.00956,0.02072,0.00189,29.90000
0.18843,0.20530,0.40238,0.99974,0.00956,0.02072,0.00189,30.10000
0.18843,0.20530,0.40258,0.99974,0.00956,0.02072,0.00189,30.30000
0.18843,0.20530,0.40278,0.99974,0.00956,0.02072,0.00189,30.50000
0.18843,0.20530,0.40298,0.99974,0.00956,0.02072,0.00189,30.70000
0.18843,0.20530,0.40318,0.99974,0.00956,0.02072,0.00189,30.90000
0.18843,0.20530,0.40338,0.99974,0.00956,0.02072,0.00189,31.10000
0.18843,0.20530,0.40358,0.99974,0.00956,0.02072,0.00189,31.30000
0.18843,0.20530,0.40378,0.99974,0.00956,0.02072,0.00189,31.50000
0.18843,0.20530,0.40398,0.99974,0.00956,0.02072,0.00189,31.70000
0.18843,0.20530,0.40418,0.99974,0.00956,0.02072,0.00189,31.90000
0.18843,0.20530,0.40438,0.99974,0.00956,0.02072,0.00189,32.10000
0.18843,0.20530,0.40458,0.99974,0.00956,0.02072,0.00189,32.30000
0.18843,0.20530,0.40478,0.99974,0.00956,0.02072,0.00189,32.50000
0.18843,0.20530,0.40498,0.99974,0.00956,0.02072,0.00189,32.70000
0.18843,0.20530,0.40518,0.99974,0.00956,0.02072,0.00189,32.90000
0.18843,0.20530,0.40538,0.99974,0.00956,0.02072,0.00189,33.10000
0.18843,0.20530,0.40558,0.99974,0.00956,0.02072,0.00189,33.30000
0.18843,0.20530,0.40578,0.99974,0.00956,0.02072,0.00189,33.50000
0.18843,0.20530,0.40598,0.99974,0.00956,0.02072,0.00189,33.70000
